user_upload,ad_id,video_id,labeller_id,ad_or_no,ad_brand,product,food_or_no
FALSE,3173,_6CmYD8bdYQ,14,TRUE,calgary coop app,mobile app,FALSE
FALSE,3174,NgCtZYFMAkc,14,TRUE,city of calgary,racial justice conference ,FALSE
FALSE,3175,WQZJB8VpyAg,14,TRUE,HP,printer,FALSE
FALSE,3176,CSVIyA5ktGg,14,TRUE,angel studios,cabrini trailer,FALSE
FALSE,3177,cZmjpPPEhTc,14,TRUE,safeway,toonies for tummies fundraiser,FALSE
FALSE,3178,P6UY6Qfg-l8,14,TRUE,nintendo,switch,FALSE
FALSE,3179,2KBahq61tig,14,TRUE,city of calgary,benchmark yyc,FALSE
FALSE,3180,xsoGG2PbSDA,14,TRUE,CAA AMA Travel,travel,FALSE
FALSE,3181,u_hyQ91hBW0,14,TRUE,iW TFC,gandara season 2,FALSE
FALSE,3182,tyFPiZpuV0k,14,TRUE,mitsubishi,outlander,FALSE
FALSE,3183,y0P_8vN71sw,14,TRUE,lenovo,laptop,FALSE
FALSE,3184,V01g9Y6Ha8E,14,TRUE,CIBC,bank,FALSE
FALSE,3185,NAkvah-EBvo,14,TRUE,bumble,dating app,FALSE
FALSE,3186,AuV5N72Qmkc,14,TRUE,sushi cake pop,TV show trailer,FALSE
FALSE,3187,j1sv3xrXXVk,14,TRUE,rohde and schwarz,tech company,FALSE
FALSE,3188,0dmiNESGqVY,14,TRUE,puma,sport shoes and apparel,FALSE
FALSE,3189,Y4YBC8eCZzA,14,TRUE,daytana,homes,FALSE
FALSE,3190,M1SSI9CMzoA,14,TRUE,paul russell,say cheese,FALSE
FALSE,3191,kz9v9gQ3rXE,14,TRUE,wix studio,web page builder,FALSE
FALSE,3192,91Y_h-3JZcs,14,TRUE,capital One,credit card company,FALSE
FALSE,3193,MGqDdbHdv4k,14,FALSE,Not Labeled,N/A,
FALSE,3194,IMXklA6ONqw,14,TRUE,TD,bank,FALSE
FALSE,3195,OHOdsh0YbfA,14,TRUE,nightingale,video game,FALSE
FALSE,3196,EiIoNSJVefc,14,TRUE,canada dry,ginger ale zero sugar,TRUE
FALSE,3197,_64YjiwWGIs,14,TRUE,crystal head vodka,vodka,TRUE
FALSE,3198,WVMaLPYmLiA,14,TRUE,fernie,ski resort,FALSE
FALSE,3199,UWAAKVwq960,14,TRUE,university of regina,imagineur program,FALSE
FALSE,3200,63MBMJVACgY,14,TRUE,moonstine island,video game,FALSE
FALSE,3201,A_-dF2dC_EE,14,TRUE,genesis,GV70 car,FALSE
FALSE,3202,PnNMLGRQTA8,14,TRUE,audi,car,FALSE
FALSE,3203,sprUr_3wS7E,14,TRUE,calgary zoo,zoo,FALSE
FALSE,3204,BhSDGA5nrzw,14,,Not Labeled,N/A,
FALSE,3205,578A6emS3wA,14,TRUE,richard mille,watch,FALSE
FALSE,3206,OcD28nhqhSc,14,TRUE,fast travel games,project demigod game,FALSE
FALSE,3207,ivv2mKqXxBo,14,TRUE,bow valley college,college,FALSE
FALSE,3208,Kt2VqKiAeb8,14,TRUE,crest,whitestrips,FALSE
FALSE,3209,GYnJr-Kh4D4,14,TRUE,philips,oneblade razer ,FALSE
FALSE,3210,C5gR4lMTnbQ,14,TRUE,government of canada,canadian armed forces,FALSE
FALSE,3211,#NAME?,14,FALSE,Not Labeled,N/A,
FALSE,3212,N4zw-2t6spk,14,TRUE,odoo,create quotes,FALSE
FALSE,3213,L9XKIIHVj1A,14,TRUE,disney,FX Shogun,FALSE
FALSE,3214,Z5d6VEQRd8g,14,TRUE,CSI Vegas,tv show trailer,FALSE
FALSE,3215,fXDCm6D8o4Y,14,TRUE,Apple,iPhone 15,FALSE
FALSE,3216,IdfS6tmfz9Q,14,TRUE,Quo Beauty,beauty products,FALSE
FALSE,3217,_qBZSi7FINM,14,TRUE,Ubisoft,rainbow six siege video game,FALSE
FALSE,3218,CBsPjx78QNY,14,TRUE,Global TV,survivor trailer,FALSE
FALSE,3219,BCDc7Z25X6g,14,TRUE,Digi,USB,FALSE
FALSE,3220,I3lSX2Jsao0,14,,Not Labeled,N/A,
FALSE,3221,0ZNJ5IdW9UY,14,TRUE,Sleepy Hallow,Cupid's Guidance music video,FALSE
FALSE,3222,ZV6-AmaL1bw,14,TRUE,Mental Health Hub,mental health services,FALSE
FALSE,3223,r7JiKbYEleI,14,TRUE,Universal ,Kung Fu Panda 4,FALSE
FALSE,3224,1tF-TRLEM1Q,14,,Not Labeled,N/A,
FALSE,3225,0gG1UFrnGsE,14,TRUE,SchoolboyQ,Yeern 101 music video,FALSE
FALSE,3226,UcSERVdKY_w,10,TRUE,Squad,Operation Sanxian trailer,FALSE
FALSE,3227,gGbspbzNlwo,10,TRUE,Euronews,News Article,FALSE
FALSE,3228,zeYY_srqQwo,10,TRUE,Ross university,Veterinary School,FALSE
FALSE,3229,wARK9nN7_GA,10,TRUE,Air Canada,Airline,FALSE
FALSE,3230,t1fNybeGKFs,10,TRUE,South Park,Video Game,FALSE
FALSE,3231,Tx1PJKESW5w,10,TRUE,Amazon Prime,Movie,FALSE
FALSE,3232,YLpkHqx3lvw,10,TRUE,HP ,Printer,FALSE
FALSE,3233,KrBCg1QJuzw,10,TRUE,Val,Music VIdeo,FALSE
FALSE,3234,wgRnMdIbQDs,10,TRUE,Skull and Bones,Video Game,FALSE
FALSE,3235,HhnTsp9J_Ok,10,TRUE,TBFF,Film Festival,FALSE
FALSE,3236,TE8_m99tpps,10,TRUE,Government of Japan,Japan ,FALSE
FALSE,3237,_ATjExbu7lQ,10,TRUE,Hungry Volcano,Hungry Volcano Hot sauce,TRUE
FALSE,3238,YOJYr5mMlb4,10,TRUE,AMA travel,AMA travel experts,FALSE
FALSE,3239,Yvwbrrw-Jh0,10,TRUE,CPP investments,CPP investments for generations,FALSE
FALSE,3240,9E4tU5MI3gY,10,TRUE,Defender,Defender car,FALSE
FALSE,3241,i9ZIXa-MflI,10,TRUE,Red deer RV,red deer RV show,FALSE
FALSE,3242,h-gxtYtx8tA,10,TRUE,Asus,Asus Zenbeam L2 smart portable LED projector,FALSE
FALSE,3243,IRtLX2S2njk,10,TRUE,Axcient,Axcient x360 recovery and protection,FALSE
FALSE,3244,jM9kIgrPNqE,10,TRUE,Alberta Beef Producers,Alberta Beef,TRUE
FALSE,3245,_zkSCr7zDYw,10,TRUE,Prime video,Oppenheimer movie,FALSE
FALSE,3246,x18w5XXH2n8,10,TRUE,MBNA Canada,A low promo AIR on balance tranfers,FALSE
FALSE,3247,8SpEX-sdnCs,10,TRUE,SM entertainment ,2024 SM global audition,FALSE
FALSE,3248,y9m9r9_Cig8,10,TRUE,Will splinter,Will splinter episode,FALSE
FALSE,3249,XljdI75tO2I,10,TRUE,Sprott precious metals,Sprott precious metals,FALSE
FALSE,3250,5wO5wwBIkFE,10,TRUE,Online cremation,cremation,FALSE
FALSE,3251,tr0XpnzJTlU,10,TRUE,TD bank,Black history month,FALSE
FALSE,3252,vQe1zfh-J-I,10,TRUE,Mark Ryden Canada,Bag,FALSE
FALSE,3253,777f58JLYWI,10,TRUE,Prime Minster's office in Japan,Japan standing with ukraine,FALSE
FALSE,3254,d7jC0esPmRQ,10,TRUE,Shawnigan Journey,Boarding school,FALSE
FALSE,3255,tubDaG8avlU,10,TRUE,High liner,Pan Sear sole,TRUE
FALSE,3256,v374xKH1ZOk,10,TRUE,Universal studios,Drive away dolls,FALSE
FALSE,3257,eGcy5IWZAxQ,10,TRUE,final fantasy XIV,FFXIV free trail from stormblood game,FALSE
FALSE,3258,1ti-Xjj99DQ,10,TRUE,MBNA,Gold mastercard,FALSE
FALSE,3259,0VAGbo0WmM0,10,TRUE,BuckWheat,Elden ring game,FALSE
FALSE,3260,hgJcrC0f-aw,10,TRUE,Nescafe Sweet and creamy,"Sweet & Creamy Original, Instant Coffee Sachets",TRUE
FALSE,3261,TAZVHhuNHP4,14,TRUE,Genesis,GV70 car,FALSE
FALSE,3262,XdFruCNPHrE,14,TRUE,Apple and Rogers,iPhone 15,FALSE
FALSE,3263,6DtmFKXx6Ys,14,TRUE,Paramount,Halo seasoon 2,FALSE
FALSE,3264,VLrGEQVkqS0,14,TRUE,Elan,playmaker skis,FALSE
FALSE,3265,-91DmYLN12U,14,TRUE,McDonald's,burgers,TRUE
FALSE,3266,hB56JEqjUJI,10,TRUE,Sony pictures Canada,Demon Slayer show,FALSE
FALSE,3267,YVe_nFNOFGc,10,TRUE,Innisfail Chrysler,Offers in Innisfail,FALSE
FALSE,3268,TuPK8VyK6bQ,10,TRUE,Cheez it,Cheez it crackers,TRUE
FALSE,3269,ZiZ4G9DGCKs,14,TRUE,unified flex,sachet machine,FALSE
FALSE,3270,BTlqOIcUT_I,14,TRUE,BMO,bank,FALSE
FALSE,3271,0ofph8dKSFk,14,TRUE,Paramount,Bob Marly movie trailer,FALSE
FALSE,3272,bL9IMnWjATI,14,TRUE,Tylonel,pain medication,FALSE
FALSE,3273,L1VYLIzCeo0,14,TRUE,Cannabis Sense,cannabis quiz,FALSE
FALSE,3274,Cqjz_IVeSNo,14,TRUE,NBA,jerseys,FALSE
FALSE,3275,SbaEgE-p0TQ,14,TRUE,daytona,homes,FALSE
FALSE,3276,I-VC4wizJ5k,14,TRUE,Apple and Rogers,iPhone 15,FALSE
FALSE,3277,DWjVauZICQY,14,TRUE,Peloton,workout programs,FALSE
FALSE,3278,EFnV4Q0m4Kw,14,TRUE,Constant Contact,AI content generator,FALSE
FALSE,3279,es26MO2qaQQ,14,TRUE,poptarts,toaster pastries,TRUE
FALSE,3280,MIuq_1ZAbrA,10,TRUE,Vrbo,Vrbo rentals,FALSE
FALSE,3281,3_xuO3AidZk,14,TRUE,Apple,iPhone 15,FALSE
FALSE,3282,FH7pw6A_ZpI,14,TRUE,Apple,iPhone 15,FALSE
FALSE,3283,Pk3pevsFb4o,14,TRUE,michael hill diamonds,jewelry,FALSE
FALSE,3284,bJQNQQJc0lc,10,TRUE,Silk milk,Silk milk products,TRUE
FALSE,3285,XFhL6rKcu1A,10,TRUE,University of Calgary,University of Calgary courses and seminars,FALSE
FALSE,3286,dbzmpr2nZzo,10,TRUE,Elan sports,Elan sports wear,FALSE
FALSE,3287,qkVqCbOkIlM,10,TRUE,STORROR parkour,STORROR parkour,FALSE
FALSE,3288,1n8ZgmINXzU,10,TRUE,Telus and iphone,iphone 15,FALSE
FALSE,3289,BUpB9-w0ri8,10,TRUE,ATB wealth,ATB wealth loans,FALSE
FALSE,3290,9occ7qIf4uE,10,TRUE,McDonal's,McRib burger,TRUE
FALSE,3291,hyb-jlvPRuA,10,TRUE,westjet,Iceland country,FALSE
FALSE,3292,Zv9nGIWLeLA,10,TRUE,Bodyarmor,Bodyarmor Sports drink,TRUE
FALSE,3293,hpF4y-LNar8,10,TRUE,Coca cola,Coca Cola Drink,TRUE
FALSE,3294,sUhPF113-ww,10,TRUE,Rocky mountain dogs,Rocky mountain gear for dogs,FALSE
FALSE,3295,8cIkklQ5O5E,10,TRUE,Classified YYC,laser tag,FALSE
FALSE,3296,TTMUbot7o5E,10,TRUE,University of new Brunswick ,University of new Brunswick programs,FALSE
FALSE,3297,ucS89M3R4dw,10,TRUE,Monster energy,Monster energy skate boarding games,FALSE
FALSE,3298,ZgTlK-veqcE,10,TRUE,Schneider electrics,Schneider electrics home solutions,FALSE
FALSE,3299,XcNckHai4jE,10,TRUE,warner bros,Dune 2 movie,FALSE
FALSE,3300,1tmiyCF4nUQ,10,TRUE,STORROR,Parkour fail,FALSE
FALSE,3301,lfMBXQT81_s,10,TRUE,OMB peezy,OMB peezy - see me watching music video,FALSE
FALSE,3302,o9R2fczzz-4,10,TRUE,Ford Canada,Bronco sports car,FALSE
FALSE,3303,NtxLQ_KBLnw,10,TRUE,Toyota,Toyota Rav4,FALSE
FALSE,3304,IaB0MyubRg0,10,TRUE,focus entertainment ,Banishers Ghost of new eden game,FALSE
FALSE,3305,ECj3vaXrTGE,10,TRUE,BMO bank,BMO business plan,FALSE
FALSE,3306,OrpsodKH60Y,10,TRUE,Adam Calhoun,Fight music ,FALSE
FALSE,3307,MURv06sSAfo,10,TRUE,HomeDepot,HomeDepot living room renovation ,FALSE
FALSE,3308,iLKquaX8XSg,10,TRUE,Too aktive,Too aktive victim music video,FALSE
FALSE,3309,JoF_bdOVrWU,10,TRUE,Go turkey,Istanbul city,FALSE
FALSE,3310,xXB4mHDanlM,10,TRUE,Seasons retirement communities,Seasons retirement communities,FALSE
FALSE,3311,VpCvIa2GCNM,10,TRUE,Cerave ,Cerave moisturizing cream,FALSE
FALSE,3312,LuypqNGWMP8,10,TRUE,euronews,Euro football news,FALSE
FALSE,3313,TQIGPL1lCTM,10,TRUE,KFC,extra crispy box at KFC,TRUE
FALSE,3314,0B2JpmMb89A,10,TRUE,Gary Martin golf,aliexpress golf prodcuts,FALSE
FALSE,3315,dtgfwBM8_pg,10,TRUE,Laser city,Laser tage,FALSE
FALSE,3316,INl1-tOjork,10,TRUE,Young Cardi,Young Cardi last words music video,FALSE
FALSE,3317,ZpnZpIKFR_Y,10,TRUE,Calgary roughnecks,Calgary roughnecks games,FALSE
FALSE,3318,2sBP0yZAGXs,10,TRUE,Nelson Kootenay Lake Toursim,Nelson Kootenay Lake Toursim,FALSE
FALSE,3319,drnMUL-LmfQ,10,TRUE,The glorious quran ,Surah from Quran,FALSE
FALSE,3320,d1t0qUG8sHA,10,TRUE,Sanofi Canada,Allegra medication,FALSE
FALSE,3321,#NAME?,10,TRUE,Dinan Cars,Dinan Cars,FALSE
FALSE,3322,IQ2M0i9qa24,10,TRUE,Alayc,Alayc RatShit music video,FALSE
FALSE,3323,o9qDQQiBIHA,10,TRUE,KFC,KFC extra crispy bucket,TRUE
FALSE,3324,BCuIsKhcyRM,10,TRUE,PS5 Games,Final Fantasy VII Rebirth,FALSE
FALSE,3325,sF-IXo633tY,10,TRUE,Nescafe,Nescafe drink sweet and creamy,TRUE
FALSE,3326,HO9r2ndCNDE,10,TRUE,Turbo tax,Turbo Tax product,FALSE
FALSE,3327,jYTczWqmsiQ,10,TRUE,PC auto,PC auto mercedes car,FALSE
FALSE,3328,TVnoWmv_wtQ,10,TRUE,Excel ,Excel gum,TRUE
FALSE,3329,O3Vo3Z6Icrs,10,TRUE,AMA travel,AMA travel vacations,FALSE
FALSE,3330,EBHeOG8hlLI,10,TRUE,HomeDepot,HomeDepot bathroom tools,FALSE
FALSE,3331,9imT9EVmpwI,10,TRUE,MBNA master card,MBNA master card,FALSE
FALSE,3332,sZ1qP7JYCgM,10,TRUE,BRIX real estate group,BRIX real estate group houses,FALSE
FALSE,3333,eq0x7584W44,10,TRUE,Moore Tutoring,Moore Tutoring,FALSE
FALSE,3334,FqEPRomPA7E,10,TRUE,Mary Browns,2 Sandwiches for 20$,TRUE
FALSE,3335,#NAME?,14,TRUE,Habitat for Humanity Restore,hardware store,FALSE
FALSE,3336,M_SMi5Tfq48,14,TRUE,Sentry,Python program,FALSE
FALSE,3337,Il_5Um_5p0c,14,TRUE,imagineur ,imagineur program,FALSE
FALSE,3338,NlTwtaNN6QU,14,TRUE,Fiverr,website design,FALSE
FALSE,3339,Svea30t5aRA,14,TRUE,Go! Solutions,dog food,FALSE
FALSE,3340,Sq1oXMrvCbU,14,TRUE,post pace,editing software,FALSE
FALSE,3341,5do5tlxyah0,14,TRUE,Pandora,jewelry,FALSE
FALSE,3342,syBdEo5jG1M,14,TRUE,Government of Canada,vaccines,FALSE
FALSE,3343,QEBAiPFlKvY,10,TRUE,Guru,Guru energy drinks,TRUE
FALSE,3344,VneP0cYUOnE,14,TRUE,Audible,Benefits with Friends,FALSE
FALSE,3345,8137iFqGr8o,10,TRUE,RBC bank,RBC future launch scholarship,FALSE
FALSE,3346,jgtlhhl0hds,10,TRUE,GoldSeal Notary,making a will,FALSE
FALSE,3347,YeVSyH4Nc_k,10,TRUE,Pizza 73,"Curly fries and poutine Donair, Classic, and popcorn chicken",TRUE
FALSE,3348,iKlk0fjMvrU,10,TRUE,Hysoa,Hysoa five years later video,FALSE
FALSE,3349,CMdq1SkF6N8,10,TRUE,AGLC,alcohol drinking,FALSE
FALSE,3350,c8FZQshz13E,10,TRUE,metal supermarkets,metal supermarkets online ,FALSE
FALSE,3351,ZeckJ67Rgxk,10,TRUE,White Claw,"White Claw mango, black berry, natural lime",TRUE
FALSE,3352,hEEDuJFVmcY,10,TRUE,petsmart,petsmart points,FALSE
FALSE,3353,P1A1cFLq-Fc,10,TRUE,Tangerine  bank,Tangerine  app,FALSE
FALSE,3354,PJa4tUkMI2Y,10,TRUE,Lou Phelps,Lou Phelps - jungle music video,FALSE
FALSE,3355,FrlgMIRSdKM,10,,Not Labeled,N/A,
FALSE,3356,uvelnt160As,10,TRUE,Doritos chips,Doritos BBQ chips,TRUE
FALSE,3357,21wCr4xHhLs,10,TRUE,Dortios,Doritos BBQ chips,TRUE
FALSE,3358,kkDvdf5Uq7k,10,TRUE,Colgate total,Colgate total toothpaste,FALSE
FALSE,3359,X8BeOIZzMfQ,10,TRUE,ESET,Security platform,FALSE
FALSE,3360,GX1dvMK2yc8,10,TRUE,Ashley,Ashley furniture ,FALSE
FALSE,3361,MT-TPGUKTNg,10,TRUE,CTV,Sight unseen show,FALSE
FALSE,3362,LB7EnITY23o,10,TRUE,los Angeles apparel ,The heavy fleece collection,FALSE
FALSE,3363,cFZmLWNQrNY,10,TRUE,Daytona ,Crafted for real life,FALSE
FALSE,3364,b0okaYhSalg,10,TRUE,GloRilla,GloRilla - Yea Glo music video,FALSE
FALSE,3365,AIkzqF1-DNA,10,TRUE,iBase-t,traceability by iBase-t,FALSE
FALSE,3366,jEZWEKndXYw,10,TRUE,Sonatype,wifi connection,FALSE
FALSE,3367,adgZQYkFpHA,10,TRUE,Elegoo ,Elegoo saturn to create figures ,FALSE
FALSE,3368,sOpvwcvDKrw,10,TRUE,city TV,Law and order toronto show,FALSE
FALSE,3369,9rV9X9KOfjc,10,TRUE,Questrade,house savings account,FALSE
FALSE,3370,uPjTMAIRDZ8,10,TRUE,Charmin ,Charmin ultra soft tissue,FALSE
FALSE,3371,DfgZ48IyrmY,10,TRUE,Tim Hortons,sweet chilli chicken wraps and bowl ,TRUE
FALSE,3372,Vvd2Iz_AKbg,10,TRUE,Workvivo,new digital design ideas,FALSE
FALSE,3373,Vk2-O4LNLZg,14,TRUE,Jaunt,Holding On to You music video ,FALSE
FALSE,3374,xp-5xtGAXvg,14,TRUE,Prodrops,video game,FALSE
FALSE,3375,YXgXw25E5RU,14,TRUE,Grammarly,grammar software,FALSE
FALSE,3376,Uydj7i6JDfw,14,TRUE,XP2,Lacrosse stick,FALSE
FALSE,3377,nDMu_8SSGPI,14,TRUE,Doomsday last survivors,video game,FALSE
FALSE,3378,I0E7QMWAUTY,14,TRUE,Mc. Clean,magic erasers,FALSE
FALSE,3379,7irRKnKxVbY,14,TRUE,BHP,mining resources company,FALSE
FALSE,3380,Sx6Swu0x4Pw,14,TRUE,Fido,cellphone,FALSE
FALSE,3381,52pMI3DcyL0,14,TRUE,CSI Las Vegas,TV show trailer,FALSE
FALSE,3382,ptdpux0rSgY,14,TRUE,Grammarly,grammar editing software,FALSE
FALSE,3383,VIUMSJrPgLg,14,TRUE,Turbo Tax,tax filing website,FALSE
FALSE,3384,Txd777hdPe4,14,TRUE,Royale Tiger ,paper towel,FALSE
FALSE,3385,1ftIHjsS3RA,14,TRUE,Government of Canada,disinformation ,FALSE
FALSE,3386,tEevwDKwAmQ,14,TRUE,nescafe,instant coffee,TRUE
FALSE,3387,3x1q4ynsw4Q,14,TRUE,ritz,crackers,TRUE
FALSE,3388,jdw5XVzDIks,14,TRUE,Disney,Percy Jackson trailer,FALSE
FALSE,3389,9uo3xiwOUCA,14,TRUE,Halls,Halls minis,FALSE
FALSE,3390,8lUEtjShMAw,14,FALSE,Not Labeled,N/A,
FALSE,3391,4k31WS79n8g,14,TRUE,Meta,VR,FALSE
FALSE,3392,LUuPsWtlJMU,14,TRUE,Pizza Hut,pizzas,TRUE
FALSE,3393,v_EIagXd2_w,14,TRUE,safeway,points card,FALSE
FALSE,3394,tTwtDSedQJY,14,TRUE,interac,bank card,FALSE
FALSE,3395,mj6dx05Vi2c,14,TRUE,universal,twisters trailer,FALSE
FALSE,3396,nmZ40jNjozI,14,TRUE,garnier,shampoo,FALSE
FALSE,3397,cSBndMLdbDw,14,TRUE,walmart,pet food,FALSE
FALSE,3398,cxcrqifAtlE,14,TRUE,interac,bank card,FALSE
FALSE,3399,4FJmuMXQi3c,14,TRUE,crave,barbie ad,FALSE
FALSE,3400,zxDgpQgtL9c,14,TRUE,air canada,airline,FALSE
FALSE,3401,k2Nc9Cci7Hw,14,TRUE,big commerce,ecommerce platform,FALSE
FALSE,3402,k94Yw1JMV18,14,TRUE,pal aerospace,airplaine mechanics,FALSE
FALSE,3403,EKNYkYyu4mE,14,TRUE,Ford,F150 truck,FALSE
FALSE,3404,Z3q9jZC0Ye0,10,TRUE,Paramount+,Daily show on paramount,FALSE
FALSE,3405,SMphk-4cBtY,10,TRUE,Nutella ,Nutella Spread,TRUE
FALSE,3406,qrcj8hqcp8k,10,TRUE,Campbell's,Pace chunky salsa,TRUE
FALSE,3407,5CeMF-cgQQ4,10,TRUE,Cricut ,Cricut tee shirt,FALSE
FALSE,3408,XwELC1TCLtY,10,TRUE,Michael Hill,Michael Hill Diamonds,FALSE
FALSE,3409,dOfzg4bG3nw,10,TRUE,Cricut,Cricut printer,FALSE
FALSE,3410,OVsoFXxTfts,10,TRUE,IcyHot,Pain medication,FALSE
FALSE,3411,CpLlVPJe8_o,10,TRUE,ZEISS,ZEISS nano primes,FALSE
FALSE,3412,9XFeXxVYAOM,10,TRUE,Cricut,Cricut printer,FALSE
FALSE,3413,XRSzWBlWpxw,10,TRUE,Cricut,Cricut printer,FALSE
FALSE,3414,OHp8iYVn2Ns,10,TRUE,Royal Lepage,selling or buying homes,FALSE
FALSE,3415,PaynUpyMMLs,10,TRUE,CIBC,vista infinite card CIBC,FALSE
FALSE,3416,yVbpk4Wwcy0,10,TRUE,VOlvo,Volvo car,FALSE
FALSE,3417,2L_gCaxjpGo,10,TRUE,Bloomex,Bloomex flowers,FALSE
FALSE,3418,r3WGHRncA-k,10,TRUE,The last best west ,Midow Creek,FALSE
FALSE,3419,_Kc5opHvDdE,10,TRUE,Alberta motor Association ,VIP access to iconic sights,FALSE
FALSE,3420,DDCzzfH3z4Y,10,TRUE,Sentry,photo editing,FALSE
FALSE,3421,s5ezbPdmUwI,10,TRUE,Astro ,Astro yogourt ,TRUE
FALSE,3422,TxO0Kk5IJLg,10,TRUE,Cricut,Cricut forms,FALSE
FALSE,3423,HmnCcfShLh0,10,TRUE,Cricut,making notebooks,FALSE
FALSE,3424,4M2B30AgeAc,10,TRUE,Damnoah,Damnoah darkboyd music video,FALSE
FALSE,3425,Dh7Uv2blsj4,10,TRUE,Sentry,Sentry coding,FALSE
FALSE,3426,N3fKLAUOTw8,10,TRUE,Neocore Games,King Arthur Knight's Tale game,FALSE
FALSE,3427,d1snXx38JBo,10,,Not Labeled,N/A,
FALSE,3428,PTig3jHY4hc,10,TRUE,BMO bank,visa card BMO,FALSE
FALSE,3429,Ouhq_skUPRQ,10,TRUE,Rumi for homes,Home protection plans,FALSE
FALSE,3430,04IryM3BwYI,10,TRUE,Visit CDA,Coeur D'alene,FALSE
FALSE,3431,WibGwToggZc,10,TRUE,Penticton Honda Center,Penticton Honda Center,FALSE
FALSE,3432,xlz2L5GTXo0,10,TRUE,Nintendo Switch,princess stuff,FALSE
FALSE,3433,IvTqBpzu9VY,10,TRUE,Cineplex ,Ordinary Angels Movie,FALSE
FALSE,3434,woLO5pgb4a0,10,TRUE,Patak's ,Patak's butter chickpeas and butter chicken sauce,TRUE
FALSE,3435,xjG_pF4kAhU,10,TRUE,High river toyota,Toyota Tundra Hybrid car,FALSE
FALSE,3436,obS4hEDsMw8,10,TRUE,Official Hillspet,animal food ,FALSE
FALSE,3437,7PyO_JTqByQ,10,TRUE,The Rental Guys,Equipment needs,FALSE
FALSE,3438,iou1gYDKHRs,10,TRUE,Apple,iPhone camera,FALSE
FALSE,3439,Y5P2EgAAF5c,10,TRUE,HPE Greenlake,AI TV,FALSE
FALSE,3440,Miu58bEXSJw,10,TRUE,Apple,Bell and iphone plan,FALSE
FALSE,3441,S8kWNgY-Xuk,10,TRUE,McDonald’s ,"McDonald’s big mac, fish burger, McChicken",TRUE
FALSE,3442,IvyyJEE0qcs,10,TRUE,chevrolet,Silverado chevrolet ,FALSE
FALSE,3443,opy0td6dc_o,10,TRUE,Unknown,Unknown,FALSE
FALSE,3444,2y8U9jI0PZo,10,TRUE,Youtube premium,Youtube premium,FALSE
FALSE,3445,pJ_Rm-FmdPc,10,TRUE,Crypto,Crypto rewards,FALSE
FALSE,3446,103qo_ZIWb4,10,TRUE,Pizza 73,Curly fries poutine,TRUE
FALSE,3447,ed7LTElYhec,10,,Not Labeled,N/A,
FALSE,3448,p81gbv-cUcI,10,TRUE,Global TV,CSI: vegas show,FALSE
FALSE,3449,NeS8xHXqwt0,10,TRUE,Big 3 Motors LTD,Big 3 Motors now open,FALSE
FALSE,3450,8O9QCFdDrTE,10,TRUE,Genshin Newbies Come,Genshin Newbies show,FALSE
FALSE,3451,NxiUawORQVQ,10,TRUE,Universal engine ,Genkai Primal Awakening game,FALSE
FALSE,3452,tMHvm1dt5ow,10,TRUE,Crypto.com,Crypto exchange app,FALSE
FALSE,3453,aCv1K3M6xB0,10,TRUE,Chevrolet,Chevrolet car,FALSE
FALSE,3454,K3a88gpN3ic,10,TRUE,Starrail game,Starrail game,FALSE
FALSE,3455,8TFM4JFneSs,10,TRUE,Formula 1 ,Formula 1 ,FALSE
FALSE,3456,ke1IVFEtK2c,10,TRUE,Interac,Interac verifier solutions,FALSE
FALSE,3457,fro-BJEC9LM,10,TRUE,Rational manufacturing ,Rational manufacturing food,FALSE
FALSE,3458,NMsgQXr-fNk,10,TRUE,Pearson PTE,Pearson IRCC approved for permanent Residency ,FALSE
FALSE,3459,8VEv7SAmQpI,10,TRUE,Turbo Tax Canada,Turbo Tax course,FALSE
FALSE,3460,DAfAwUl1n1k,10,TRUE,YouTUbe premium,YouTUbe premium,FALSE
FALSE,3461,3WNhTAsb5XQ,10,TRUE,Holley,Flowmaster mufflers,FALSE
FALSE,3462,DgmqGmiIxMc,10,TRUE,Genshin Newbies ,Genshin Newbies beginner's guide,FALSE
FALSE,3463,WULd7DswVyA,10,TRUE,Scout to hunt ,Separation anxiety disorder,FALSE
FALSE,3464,bOvkl-iv9iw,10,TRUE,Milwaukee,Milwaukee lawn tool,FALSE
FALSE,3465,MWBTnFDBqKk,10,TRUE,Disney Parks,Kid's special ticket ,FALSE
FALSE,3466,MBTeCAQvD_A,10,TRUE,Pearson Languages,English testing for permanent status,FALSE
FALSE,3467,bLiitxejzMk,10,TRUE,TurboTax Canada,TurboTax ,FALSE
FALSE,3468,WPPGCqLZZso,10,TRUE,Cracker Barrel,Cracker Barrel Probiotic Old Cheddar Cheese,TRUE
FALSE,3469,mVavFmp051A,10,TRUE,Enterprise,Car Insurance,FALSE
FALSE,3470,LfJEtLxxp9A,10,TRUE,Genshin ,Genshin game how to,FALSE
FALSE,3471,k8qiRs6YL_8,10,TRUE,Genshin game,Genshin game how to,FALSE
FALSE,3472,UCMx1L9j7QQ,10,TRUE,Gem CBC,Paid allegience show,FALSE
FALSE,3473,k6hZJBlqqDA,10,TRUE,Just Eight,MrBeast video,FALSE
FALSE,3474,8MB1wEzN9U8,10,TRUE,NBA 2k ,NBA 2k game,FALSE
FALSE,3475,#NAME?,10,TRUE,Google Canada,Pixel 8 phone,FALSE
